well,Number,BioRep,Time,OD,Species,Strain,Batch
H2,1,B,22.5,0.332,Gardnerella sp. 10,C0100B2,1A1
H2,1,B,23,0.338,Gardnerella sp. 10,C0100B2,1A1
H2,1,B,23.5,0.345,Gardnerella sp. 10,C0100B2,1A1
H2,1,B,24,0.347,Gardnerella sp. 10,C0100B2,1A1
A3,2,A,0,0.097,Gardnerella vaginalis,315-A,1A1
A3,2,A,0.5,0.106,Gardnerella vaginalis,315-A,1A1
A3,2,A,1,0.115,Gardnerella vaginalis,315-A,1A1
A3,2,A,1.5,0.125,Gardnerella vaginalis,315-A,1A1
A3,2,A,2,0.142,Gardnerella vaginalis,315-A,1A1
A3,2,A,2.5,0.159,Gardnerella vaginalis,315-A,1A1
A3,2,A,3,0.187,Gardnerella vaginalis,315-A,1A1
A3,2,A,3.5,0.209,Gardnerella vaginalis,315-A,1A1
A3,2,A,4,0.229,Gardnerella vaginalis,315-A,1A1
A3,2,A,4.5,0.245,Gardnerella vaginalis,315-A,1A1
A3,2,A,5,0.26,Gardnerella vaginalis,315-A,1A1
A3,2,A,5.5,0.274,Gardnerella vaginalis,315-A,1A1
A3,2,A,6,0.289,Gardnerella vaginalis,315-A,1A1
A3,2,A,6.5,0.308,Gardnerella vaginalis,315-A,1A1
A3,2,A,7,0.323,Gardnerella vaginalis,315-A,1A1
A3,2,A,7.5,0.341,Gardnerella vaginalis,315-A,1A1
A3,2,A,8,0.358,Gardnerella vaginalis,315-A,1A1
A3,2,A,8.5,0.375,Gardnerella vaginalis,315-A,1A1
A3,2,A,9,0.386,Gardnerella vaginalis,315-A,1A1
A3,2,A,9.5,0.395,Gardnerella vaginalis,315-A,1A1
A3,2,A,10,0.402,Gardnerella vaginalis,315-A,1A1
A3,2,A,10.5,0.409,Gardnerella vaginalis,315-A,1A1
A3,2,A,11,0.41,Gardnerella vaginalis,315-A,1A1
A3,2,A,11.5,0.418,Gardnerella vaginalis,315-A,1A1
A3,2,A,12,0.422,Gardnerella vaginalis,315-A,1A1
A3,2,A,12.5,0.428,Gardnerella vaginalis,315-A,1A1
A3,2,A,13,0.428,Gardnerella vaginalis,315-A,1A1
A3,2,A,13.5,0.435,Gardnerella vaginalis,315-A,1A1
A3,2,A,14,0.44,Gardnerella vaginalis,315-A,1A1
A3,2,A,14.5,0.443,Gardnerella vaginalis,315-A,1A1
A3,2,A,15,0.441,Gardnerella vaginalis,315-A,1A1
A3,2,A,15.5,0.449,Gardnerella vaginalis,315-A,1A1
A3,2,A,16,0.453,Gardnerella vaginalis,315-A,1A1
A3,2,A,16.5,0.457,Gardnerella vaginalis,315-A,1A1
A3,2,A,17,0.46,Gardnerella vaginalis,315-A,1A1
A3,2,A,17.5,0.462,Gardnerella vaginalis,315-A,1A1
A3,2,A,18,0.462,Gardnerella vaginalis,315-A,1A1
A3,2,A,18.5,0.465,Gardnerella vaginalis,315-A,1A1
A3,2,A,19,0.472,Gardnerella vaginalis,315-A,1A1
A3,2,A,19.5,0.468,Gardnerella vaginalis,315-A,1A1
A3,2,A,20,0.476,Gardnerella vaginalis,315-A,1A1
A3,2,A,20.5,0.476,Gardnerella vaginalis,315-A,1A1
A3,2,A,21,0.478,Gardnerella vaginalis,315-A,1A1
A3,2,A,21.5,0.48,Gardnerella vaginalis,315-A,1A1
A3,2,A,22,0.487,Gardnerella vaginalis,315-A,1A1
A3,2,A,22.5,0.494,Gardnerella vaginalis,315-A,1A1
A3,2,A,23,0.501,Gardnerella vaginalis,315-A,1A1
A3,2,A,23.5,0.497,Gardnerella vaginalis,315-A,1A1
A3,2,A,24,0.503,Gardnerella vaginalis,315-A,1A1
B3,2,A,0,0.103,Gardnerella vaginalis,315-A,1A1
B3,2,A,0.5,0.104,Gardnerella vaginalis,315-A,1A1
B3,2,A,1,0.115,Gardnerella vaginalis,315-A,1A1
B3,2,A,1.5,0.125,Gardnerella vaginalis,315-A,1A1
B3,2,A,2,0.138,Gardnerella vaginalis,315-A,1A1
B3,2,A,2.5,0.158,Gardnerella vaginalis,315-A,1A1
B3,2,A,3,0.189,Gardnerella vaginalis,315-A,1A1
B3,2,A,3.5,0.219,Gardnerella vaginalis,315-A,1A1
B3,2,A,4,0.232,Gardnerella vaginalis,315-A,1A1
B3,2,A,4.5,0.254,Gardnerella vaginalis,315-A,1A1
B3,2,A,5,0.262,Gardnerella vaginalis,315-A,1A1
B3,2,A,5.5,0.28,Gardnerella vaginalis,315-A,1A1
B3,2,A,6,0.281,Gardnerella vaginalis,315-A,1A1
B3,2,A,6.5,0.288,Gardnerella vaginalis,315-A,1A1
B3,2,A,7,0.31,Gardnerella vaginalis,315-A,1A1
B3,2,A,7.5,0.327,Gardnerella vaginalis,315-A,1A1
B3,2,A,8,0.342,Gardnerella vaginalis,315-A,1A1
B3,2,A,8.5,0.356,Gardnerella vaginalis,315-A,1A1
B3,2,A,9,0.372,Gardnerella vaginalis,315-A,1A1
B3,2,A,9.5,0.398,Gardnerella vaginalis,315-A,1A1
B3,2,A,10,0.407,Gardnerella vaginalis,315-A,1A1
B3,2,A,10.5,0.415,Gardnerella vaginalis,315-A,1A1
B3,2,A,11,0.419,Gardnerella vaginalis,315-A,1A1
B3,2,A,11.5,0.433,Gardnerella vaginalis,315-A,1A1
B3,2,A,12,0.43,Gardnerella vaginalis,315-A,1A1
B3,2,A,12.5,0.443,Gardnerella vaginalis,315-A,1A1
B3,2,A,13,0.443,Gardnerella vaginalis,315-A,1A1
B3,2,A,13.5,0.461,Gardnerella vaginalis,315-A,1A1
B3,2,A,14,0.463,Gardnerella vaginalis,315-A,1A1
B3,2,A,14.5,0.459,Gardnerella vaginalis,315-A,1A1
B3,2,A,15,0.455,Gardnerella vaginalis,315-A,1A1
B3,2,A,15.5,0.46,Gardnerella vaginalis,315-A,1A1
B3,2,A,16,0.468,Gardnerella vaginalis,315-A,1A1
B3,2,A,16.5,0.466,Gardnerella vaginalis,315-A,1A1
B3,2,A,17,0.471,Gardnerella vaginalis,315-A,1A1
B3,2,A,17.5,0.476,Gardnerella vaginalis,315-A,1A1
B3,2,A,18,0.49,Gardnerella vaginalis,315-A,1A1
B3,2,A,18.5,0.49,Gardnerella vaginalis,315-A,1A1
B3,2,A,19,0.492,Gardnerella vaginalis,315-A,1A1
B3,2,A,19.5,0.5,Gardnerella vaginalis,315-A,1A1
B3,2,A,20,0.503,Gardnerella vaginalis,315-A,1A1
B3,2,A,20.5,0.508,Gardnerella vaginalis,315-A,1A1
B3,2,A,21,0.51,Gardnerella vaginalis,315-A,1A1
B3,2,A,21.5,0.51,Gardnerella vaginalis,315-A,1A1
B3,2,A,22,0.51,Gardnerella vaginalis,315-A,1A1
B3,2,A,22.5,0.512,Gardnerella vaginalis,315-A,1A1
B3,2,A,23,0.513,Gardnerella vaginalis,315-A,1A1
B3,2,A,23.5,0.515,Gardnerella vaginalis,315-A,1A1
B3,2,A,24,0.514,Gardnerella vaginalis,315-A,1A1
C3,2,A,0,0.099,Gardnerella vaginalis,315-A,1A1
C3,2,A,0.5,0.101,Gardnerella vaginalis,315-A,1A1
C3,2,A,1,0.109,Gardnerella vaginalis,315-A,1A1
C3,2,A,1.5,0.119,Gardnerella vaginalis,315-A,1A1
C3,2,A,2,0.133,Gardnerella vaginalis,315-A,1A1
C3,2,A,2.5,0.154,Gardnerella vaginalis,315-A,1A1
C3,2,A,3,0.185,Gardnerella vaginalis,315-A,1A1
C3,2,A,3.5,0.21,Gardnerella vaginalis,315-A,1A1
C3,2,A,4,0.22,Gardnerella vaginalis,315-A,1A1
C3,2,A,4.5,0.237,Gardnerella vaginalis,315-A,1A1
C3,2,A,5,0.255,Gardnerella vaginalis,315-A,1A1
C3,2,A,5.5,0.271,Gardnerella vaginalis,315-A,1A1
C3,2,A,6,0.274,Gardnerella vaginalis,315-A,1A1
C3,2,A,6.5,0.293,Gardnerella vaginalis,315-A,1A1
C3,2,A,7,0.301,Gardnerella vaginalis,315-A,1A1
C3,2,A,7.5,0.325,Gardnerella vaginalis,315-A,1A1
C3,2,A,8,0.342,Gardnerella vaginalis,315-A,1A1
C3,2,A,8.5,0.364,Gardnerella vaginalis,315-A,1A1
C3,2,A,9,0.379,Gardnerella vaginalis,315-A,1A1
C3,2,A,9.5,0.399,Gardnerella vaginalis,315-A,1A1
C3,2,A,10,0.41,Gardnerella vaginalis,315-A,1A1
C3,2,A,10.5,0.417,Gardnerella vaginalis,315-A,1A1
C3,2,A,11,0.427,Gardnerella vaginalis,315-A,1A1
C3,2,A,11.5,0.436,Gardnerella vaginalis,315-A,1A1
C3,2,A,12,0.439,Gardnerella vaginalis,315-A,1A1
C3,2,A,12.5,0.443,Gardnerella vaginalis,315-A,1A1
C3,2,A,13,0.454,Gardnerella vaginalis,315-A,1A1
C3,2,A,13.5,0.456,Gardnerella vaginalis,315-A,1A1
C3,2,A,14,0.463,Gardnerella vaginalis,315-A,1A1
C3,2,A,14.5,0.467,Gardnerella vaginalis,315-A,1A1
C3,2,A,15,0.472,Gardnerella vaginalis,315-A,1A1
C3,2,A,15.5,0.474,Gardnerella vaginalis,315-A,1A1
C3,2,A,16,0.48,Gardnerella vaginalis,315-A,1A1
C3,2,A,16.5,0.483,Gardnerella vaginalis,315-A,1A1
C3,2,A,17,0.49,Gardnerella vaginalis,315-A,1A1
C3,2,A,17.5,0.492,Gardnerella vaginalis,315-A,1A1
C3,2,A,18,0.503,Gardnerella vaginalis,315-A,1A1
C3,2,A,18.5,0.5,Gardnerella vaginalis,315-A,1A1
C3,2,A,19,0.5,Gardnerella vaginalis,315-A,1A1
C3,2,A,19.5,0.502,Gardnerella vaginalis,315-A,1A1
C3,2,A,20,0.501,Gardnerella vaginalis,315-A,1A1
C3,2,A,20.5,0.504,Gardnerella vaginalis,315-A,1A1
C3,2,A,21,0.51,Gardnerella vaginalis,315-A,1A1
C3,2,A,21.5,0.511,Gardnerella vaginalis,315-A,1A1
C3,2,A,22,0.516,Gardnerella vaginalis,315-A,1A1
C3,2,A,22.5,0.515,Gardnerella vaginalis,315-A,1A1
C3,2,A,23,0.519,Gardnerella vaginalis,315-A,1A1
C3,2,A,23.5,0.52,Gardnerella vaginalis,315-A,1A1
C3,2,A,24,0.517,Gardnerella vaginalis,315-A,1A1
D3,2,A,0,0.1,Gardnerella vaginalis,315-A,1A1
D3,2,A,0.5,0.104,Gardnerella vaginalis,315-A,1A1
D3,2,A,1,0.111,Gardnerella vaginalis,315-A,1A1
D3,2,A,1.5,0.122,Gardnerella vaginalis,315-A,1A1
D3,2,A,2,0.135,Gardnerella vaginalis,315-A,1A1
D3,2,A,2.5,0.151,Gardnerella vaginalis,315-A,1A1
D3,2,A,3,0.182,Gardnerella vaginalis,315-A,1A1
D3,2,A,3.5,0.206,Gardnerella vaginalis,315-A,1A1
D3,2,A,4,0.232,Gardnerella vaginalis,315-A,1A1
D3,2,A,4.5,0.248,Gardnerella vaginalis,315-A,1A1
D3,2,A,5,0.257,Gardnerella vaginalis,315-A,1A1
D3,2,A,5.5,0.273,Gardnerella vaginalis,315-A,1A1
D3,2,A,6,0.284,Gardnerella vaginalis,315-A,1A1
D3,2,A,6.5,0.301,Gardnerella vaginalis,315-A,1A1
D3,2,A,7,0.31,Gardnerella vaginalis,315-A,1A1
D3,2,A,7.5,0.324,Gardnerella vaginalis,315-A,1A1
D3,2,A,8,0.34,Gardnerella vaginalis,315-A,1A1
D3,2,A,8.5,0.36,Gardnerella vaginalis,315-A,1A1
D3,2,A,9,0.369,Gardnerella vaginalis,315-A,1A1
D3,2,A,9.5,0.397,Gardnerella vaginalis,315-A,1A1
D3,2,A,10,0.416,Gardnerella vaginalis,315-A,1A1
D3,2,A,10.5,0.421,Gardnerella vaginalis,315-A,1A1
D3,2,A,11,0.422,Gardnerella vaginalis,315-A,1A1
D3,2,A,11.5,0.424,Gardnerella vaginalis,315-A,1A1
D3,2,A,12,0.435,Gardnerella vaginalis,315-A,1A1
D3,2,A,12.5,0.441,Gardnerella vaginalis,315-A,1A1
D3,2,A,13,0.453,Gardnerella vaginalis,315-A,1A1
D3,2,A,13.5,0.461,Gardnerella vaginalis,315-A,1A1
D3,2,A,14,0.467,Gardnerella vaginalis,315-A,1A1
D3,2,A,14.5,0.473,Gardnerella vaginalis,315-A,1A1
D3,2,A,15,0.478,Gardnerella vaginalis,315-A,1A1
D3,2,A,15.5,0.481,Gardnerella vaginalis,315-A,1A1
D3,2,A,16,0.483,Gardnerella vaginalis,315-A,1A1
D3,2,A,16.5,0.49,Gardnerella vaginalis,315-A,1A1
D3,2,A,17,0.495,Gardnerella vaginalis,315-A,1A1
D3,2,A,17.5,0.489,Gardnerella vaginalis,315-A,1A1
D3,2,A,18,0.492,Gardnerella vaginalis,315-A,1A1
D3,2,A,18.5,0.503,Gardnerella vaginalis,315-A,1A1
D3,2,A,19,0.505,Gardnerella vaginalis,315-A,1A1
D3,2,A,19.5,0.514,Gardnerella vaginalis,315-A,1A1
D3,2,A,20,0.512,Gardnerella vaginalis,315-A,1A1
D3,2,A,20.5,0.518,Gardnerella vaginalis,315-A,1A1
D3,2,A,21,0.521,Gardnerella vaginalis,315-A,1A1
D3,2,A,21.5,0.52,Gardnerella vaginalis,315-A,1A1
D3,2,A,22,0.524,Gardnerella vaginalis,315-A,1A1
D3,2,A,22.5,0.523,Gardnerella vaginalis,315-A,1A1
D3,2,A,23,0.522,Gardnerella vaginalis,315-A,1A1
D3,2,A,23.5,0.523,Gardnerella vaginalis,315-A,1A1
D3,2,A,24,0.524,Gardnerella vaginalis,315-A,1A1
E3,2,B,0,0.1,Gardnerella vaginalis,315-A,1A1
E3,2,B,0.5,0.103,Gardnerella vaginalis,315-A,1A1
E3,2,B,1,0.107,Gardnerella vaginalis,315-A,1A1
E3,2,B,1.5,0.118,Gardnerella vaginalis,315-A,1A1
E3,2,B,2,0.125,Gardnerella vaginalis,315-A,1A1
E3,2,B,2.5,0.136,Gardnerella vaginalis,315-A,1A1
E3,2,B,3,0.16,Gardnerella vaginalis,315-A,1A1
E3,2,B,3.5,0.195,Gardnerella vaginalis,315-A,1A1
E3,2,B,4,0.225,Gardnerella vaginalis,315-A,1A1
E3,2,B,4.5,0.238,Gardnerella vaginalis,315-A,1A1
E3,2,B,5,0.254,Gardnerella vaginalis,315-A,1A1
E3,2,B,5.5,0.282,Gardnerella vaginalis,315-A,1A1
E3,2,B,6,0.277,Gardnerella vaginalis,315-A,1A1
E3,2,B,6.5,0.291,Gardnerella vaginalis,315-A,1A1
E3,2,B,7,0.304,Gardnerella vaginalis,315-A,1A1
E3,2,B,7.5,0.319,Gardnerella vaginalis,315-A,1A1
E3,2,B,8,0.346,Gardnerella vaginalis,315-A,1A1
E3,2,B,8.5,0.364,Gardnerella vaginalis,315-A,1A1
E3,2,B,9,0.371,Gardnerella vaginalis,315-A,1A1
E3,2,B,9.5,0.402,Gardnerella vaginalis,315-A,1A1
E3,2,B,10,0.419,Gardnerella vaginalis,315-A,1A1
E3,2,B,10.5,0.447,Gardnerella vaginalis,315-A,1A1
E3,2,B,11,0.446,Gardnerella vaginalis,315-A,1A1
E3,2,B,11.5,0.451,Gardnerella vaginalis,315-A,1A1
E3,2,B,12,0.464,Gardnerella vaginalis,315-A,1A1
E3,2,B,12.5,0.447,Gardnerella vaginalis,315-A,1A1
E3,2,B,13,0.471,Gardnerella vaginalis,315-A,1A1
E3,2,B,13.5,0.461,Gardnerella vaginalis,315-A,1A1
E3,2,B,14,0.48,Gardnerella vaginalis,315-A,1A1
E3,2,B,14.5,0.486,Gardnerella vaginalis,315-A,1A1
E3,2,B,15,0.482,Gardnerella vaginalis,315-A,1A1
E3,2,B,15.5,0.486,Gardnerella vaginalis,315-A,1A1
E3,2,B,16,0.494,Gardnerella vaginalis,315-A,1A1
E3,2,B,16.5,0.501,Gardnerella vaginalis,315-A,1A1
E3,2,B,17,0.503,Gardnerella vaginalis,315-A,1A1
E3,2,B,17.5,0.506,Gardnerella vaginalis,315-A,1A1
E3,2,B,18,0.513,Gardnerella vaginalis,315-A,1A1
E3,2,B,18.5,0.517,Gardnerella vaginalis,315-A,1A1
E3,2,B,19,0.518,Gardnerella vaginalis,315-A,1A1
E3,2,B,19.5,0.52,Gardnerella vaginalis,315-A,1A1
E3,2,B,20,0.52,Gardnerella vaginalis,315-A,1A1
E3,2,B,20.5,0.523,Gardnerella vaginalis,315-A,1A1
E3,2,B,21,0.525,Gardnerella vaginalis,315-A,1A1
E3,2,B,21.5,0.525,Gardnerella vaginalis,315-A,1A1
E3,2,B,22,0.528,Gardnerella vaginalis,315-A,1A1
E3,2,B,22.5,0.529,Gardnerella vaginalis,315-A,1A1
E3,2,B,23,0.531,Gardnerella vaginalis,315-A,1A1
E3,2,B,23.5,0.532,Gardnerella vaginalis,315-A,1A1
E3,2,B,24,0.534,Gardnerella vaginalis,315-A,1A1
F3,2,B,0,0.101,Gardnerella vaginalis,315-A,1A1
F3,2,B,0.5,0.102,Gardnerella vaginalis,315-A,1A1
F3,2,B,1,0.108,Gardnerella vaginalis,315-A,1A1
F3,2,B,1.5,0.116,Gardnerella vaginalis,315-A,1A1
F3,2,B,2,0.127,Gardnerella vaginalis,315-A,1A1
F3,2,B,2.5,0.142,Gardnerella vaginalis,315-A,1A1
F3,2,B,3,0.167,Gardnerella vaginalis,315-A,1A1
F3,2,B,3.5,0.201,Gardnerella vaginalis,315-A,1A1
F3,2,B,4,0.221,Gardnerella vaginalis,315-A,1A1
F3,2,B,4.5,0.235,Gardnerella vaginalis,315-A,1A1
F3,2,B,5,0.247,Gardnerella vaginalis,315-A,1A1
F3,2,B,5.5,0.255,Gardnerella vaginalis,315-A,1A1
F3,2,B,6,0.259,Gardnerella vaginalis,315-A,1A1
F3,2,B,6.5,0.276,Gardnerella vaginalis,315-A,1A1
F3,2,B,7,0.289,Gardnerella vaginalis,315-A,1A1
F3,2,B,7.5,0.309,Gardnerella vaginalis,315-A,1A1
F3,2,B,8,0.327,Gardnerella vaginalis,315-A,1A1
F3,2,B,8.5,0.335,Gardnerella vaginalis,315-A,1A1
F3,2,B,9,0.36,Gardnerella vaginalis,315-A,1A1
F3,2,B,9.5,0.374,Gardnerella vaginalis,315-A,1A1
F3,2,B,10,0.38,Gardnerella vaginalis,315-A,1A1
F3,2,B,10.5,0.397,Gardnerella vaginalis,315-A,1A1
F3,2,B,11,0.413,Gardnerella vaginalis,315-A,1A1
F3,2,B,11.5,0.429,Gardnerella vaginalis,315-A,1A1
F3,2,B,12,0.433,Gardnerella vaginalis,315-A,1A1
F3,2,B,12.5,0.438,Gardnerella vaginalis,315-A,1A1
F3,2,B,13,0.46,Gardnerella vaginalis,315-A,1A1
F3,2,B,13.5,0.475,Gardnerella vaginalis,315-A,1A1
F3,2,B,14,0.473,Gardnerella vaginalis,315-A,1A1
F3,2,B,14.5,0.481,Gardnerella vaginalis,315-A,1A1
F3,2,B,15,0.482,Gardnerella vaginalis,315-A,1A1
F3,2,B,15.5,0.489,Gardnerella vaginalis,315-A,1A1
F3,2,B,16,0.491,Gardnerella vaginalis,315-A,1A1
F3,2,B,16.5,0.496,Gardnerella vaginalis,315-A,1A1
F3,2,B,17,0.494,Gardnerella vaginalis,315-A,1A1
F3,2,B,17.5,0.498,Gardnerella vaginalis,315-A,1A1
F3,2,B,18,0.501,Gardnerella vaginalis,315-A,1A1
F3,2,B,18.5,0.504,Gardnerella vaginalis,315-A,1A1
F3,2,B,19,0.509,Gardnerella vaginalis,315-A,1A1
F3,2,B,19.5,0.51,Gardnerella vaginalis,315-A,1A1
F3,2,B,20,0.511,Gardnerella vaginalis,315-A,1A1
F3,2,B,20.5,0.511,Gardnerella vaginalis,315-A,1A1
F3,2,B,21,0.513,Gardnerella vaginalis,315-A,1A1
F3,2,B,21.5,0.513,Gardnerella vaginalis,315-A,1A1
F3,2,B,22,0.512,Gardnerella vaginalis,315-A,1A1
F3,2,B,22.5,0.517,Gardnerella vaginalis,315-A,1A1
F3,2,B,23,0.517,Gardnerella vaginalis,315-A,1A1
F3,2,B,23.5,0.524,Gardnerella vaginalis,315-A,1A1
F3,2,B,24,0.526,Gardnerella vaginalis,315-A,1A1
G3,2,B,0,0.099,Gardnerella vaginalis,315-A,1A1
G3,2,B,0.5,0.104,Gardnerella vaginalis,315-A,1A1
G3,2,B,1,0.111,Gardnerella vaginalis,315-A,1A1
G3,2,B,1.5,0.12,Gardnerella vaginalis,315-A,1A1
G3,2,B,2,0.13,Gardnerella vaginalis,315-A,1A1
G3,2,B,2.5,0.148,Gardnerella vaginalis,315-A,1A1
G3,2,B,3,0.179,Gardnerella vaginalis,315-A,1A1
G3,2,B,3.5,0.21,Gardnerella vaginalis,315-A,1A1
G3,2,B,4,0.228,Gardnerella vaginalis,315-A,1A1
G3,2,B,4.5,0.239,Gardnerella vaginalis,315-A,1A1
G3,2,B,5,0.257,Gardnerella vaginalis,315-A,1A1
G3,2,B,5.5,0.263,Gardnerella vaginalis,315-A,1A1
G3,2,B,6,0.279,Gardnerella vaginalis,315-A,1A1
G3,2,B,6.5,0.292,Gardnerella vaginalis,315-A,1A1
G3,2,B,7,0.305,Gardnerella vaginalis,315-A,1A1
G3,2,B,7.5,0.301,Gardnerella vaginalis,315-A,1A1
G3,2,B,8,0.325,Gardnerella vaginalis,315-A,1A1
G3,2,B,8.5,0.348,Gardnerella vaginalis,315-A,1A1
G3,2,B,9,0.351,Gardnerella vaginalis,315-A,1A1
G3,2,B,9.5,0.38,Gardnerella vaginalis,315-A,1A1
G3,2,B,10,0.389,Gardnerella vaginalis,315-A,1A1
G3,2,B,10.5,0.418,Gardnerella vaginalis,315-A,1A1
G3,2,B,11,0.427,Gardnerella vaginalis,315-A,1A1
G3,2,B,11.5,0.44,Gardnerella vaginalis,315-A,1A1
G3,2,B,12,0.458,Gardnerella vaginalis,315-A,1A1
G3,2,B,12.5,0.475,Gardnerella vaginalis,315-A,1A1
G3,2,B,13,0.47,Gardnerella vaginalis,315-A,1A1
G3,2,B,13.5,0.488,Gardnerella vaginalis,315-A,1A1
G3,2,B,14,0.486,Gardnerella vaginalis,315-A,1A1
G3,2,B,14.5,0.481,Gardnerella vaginalis,315-A,1A1
G3,2,B,15,0.497,Gardnerella vaginalis,315-A,1A1
G3,2,B,15.5,0.499,Gardnerella vaginalis,315-A,1A1
G3,2,B,16,0.504,Gardnerella vaginalis,315-A,1A1
G3,2,B,16.5,0.507,Gardnerella vaginalis,315-A,1A1
G3,2,B,17,0.512,Gardnerella vaginalis,315-A,1A1
G3,2,B,17.5,0.505,Gardnerella vaginalis,315-A,1A1
G3,2,B,18,0.524,Gardnerella vaginalis,315-A,1A1
G3,2,B,18.5,0.514,Gardnerella vaginalis,315-A,1A1
G3,2,B,19,0.515,Gardnerella vaginalis,315-A,1A1
G3,2,B,19.5,0.514,Gardnerella vaginalis,315-A,1A1
G3,2,B,20,0.515,Gardnerella vaginalis,315-A,1A1
G3,2,B,20.5,0.518,Gardnerella vaginalis,315-A,1A1
G3,2,B,21,0.518,Gardnerella vaginalis,315-A,1A1
G3,2,B,21.5,0.519,Gardnerella vaginalis,315-A,1A1
G3,2,B,22,0.519,Gardnerella vaginalis,315-A,1A1
G3,2,B,22.5,0.522,Gardnerella vaginalis,315-A,1A1
G3,2,B,23,0.524,Gardnerella vaginalis,315-A,1A1
G3,2,B,23.5,0.526,Gardnerella vaginalis,315-A,1A1
G3,2,B,24,0.526,Gardnerella vaginalis,315-A,1A1
H3,2,B,0,0.105,Gardnerella vaginalis,315-A,1A1
H3,2,B,0.5,0.112,Gardnerella vaginalis,315-A,1A1
H3,2,B,1,0.118,Gardnerella vaginalis,315-A,1A1
H3,2,B,1.5,0.126,Gardnerella vaginalis,315-A,1A1
H3,2,B,2,0.142,Gardnerella vaginalis,315-A,1A1
H3,2,B,2.5,0.161,Gardnerella vaginalis,315-A,1A1
H3,2,B,3,0.196,Gardnerella vaginalis,315-A,1A1
H3,2,B,3.5,0.227,Gardnerella vaginalis,315-A,1A1
H3,2,B,4,0.255,Gardnerella vaginalis,315-A,1A1
H3,2,B,4.5,0.276,Gardnerella vaginalis,315-A,1A1
H3,2,B,5,0.293,Gardnerella vaginalis,315-A,1A1
H3,2,B,5.5,0.302,Gardnerella vaginalis,315-A,1A1
H3,2,B,6,0.312,Gardnerella vaginalis,315-A,1A1
H3,2,B,6.5,0.335,Gardnerella vaginalis,315-A,1A1
H3,2,B,7,0.353,Gardnerella vaginalis,315-A,1A1
H3,2,B,7.5,0.377,Gardnerella vaginalis,315-A,1A1
H3,2,B,8,0.396,Gardnerella vaginalis,315-A,1A1
H3,2,B,8.5,0.408,Gardnerella vaginalis,315-A,1A1
H3,2,B,9,0.43,Gardnerella vaginalis,315-A,1A1
H3,2,B,9.5,0.457,Gardnerella vaginalis,315-A,1A1
H3,2,B,10,0.471,Gardnerella vaginalis,315-A,1A1
H3,2,B,10.5,0.481,Gardnerella vaginalis,315-A,1A1
H3,2,B,11,0.497,Gardnerella vaginalis,315-A,1A1
H3,2,B,11.5,0.516,Gardnerella vaginalis,315-A,1A1
H3,2,B,12,0.527,Gardnerella vaginalis,315-A,1A1
H3,2,B,12.5,0.543,Gardnerella vaginalis,315-A,1A1
H3,2,B,13,0.562,Gardnerella vaginalis,315-A,1A1
H3,2,B,13.5,0.574,Gardnerella vaginalis,315-A,1A1
H3,2,B,14,0.594,Gardnerella vaginalis,315-A,1A1
H3,2,B,14.5,0.608,Gardnerella vaginalis,315-A,1A1
H3,2,B,15,0.615,Gardnerella vaginalis,315-A,1A1
H3,2,B,15.5,0.615,Gardnerella vaginalis,315-A,1A1
H3,2,B,16,0.613,Gardnerella vaginalis,315-A,1A1
H3,2,B,16.5,0.618,Gardnerella vaginalis,315-A,1A1
H3,2,B,17,0.62,Gardnerella vaginalis,315-A,1A1
H3,2,B,17.5,0.619,Gardnerella vaginalis,315-A,1A1
H3,2,B,18,0.624,Gardnerella vaginalis,315-A,1A1
H3,2,B,18.5,0.627,Gardnerella vaginalis,315-A,1A1
H3,2,B,19,0.63,Gardnerella vaginalis,315-A,1A1
H3,2,B,19.5,0.635,Gardnerella vaginalis,315-A,1A1
H3,2,B,20,0.632,Gardnerella vaginalis,315-A,1A1
H3,2,B,20.5,0.638,Gardnerella vaginalis,315-A,1A1
H3,2,B,21,0.639,Gardnerella vaginalis,315-A,1A1
H3,2,B,21.5,0.637,Gardnerella vaginalis,315-A,1A1
H3,2,B,22,0.642,Gardnerella vaginalis,315-A,1A1
H3,2,B,22.5,0.64,Gardnerella vaginalis,315-A,1A1
H3,2,B,23,0.647,Gardnerella vaginalis,315-A,1A1
H3,2,B,23.5,0.645,Gardnerella vaginalis,315-A,1A1
H3,2,B,24,0.648,Gardnerella vaginalis,315-A,1A1
A4,3,A,0,0.098,Gardnerella piotii,JCP8066,1A1
A4,3,A,0.5,0.099,Gardnerella piotii,JCP8066,1A1
A4,3,A,1,0.104,Gardnerella piotii,JCP8066,1A1
A4,3,A,1.5,0.109,Gardnerella piotii,JCP8066,1A1
A4,3,A,2,0.116,Gardnerella piotii,JCP8066,1A1
A4,3,A,2.5,0.122,Gardnerella piotii,JCP8066,1A1
A4,3,A,3,0.134,Gardnerella piotii,JCP8066,1A1
A4,3,A,3.5,0.149,Gardnerella piotii,JCP8066,1A1
A4,3,A,4,0.169,Gardnerella piotii,JCP8066,1A1
A4,3,A,4.5,0.199,Gardnerella piotii,JCP8066,1A1
A4,3,A,5,0.242,Gardnerella piotii,JCP8066,1A1
A4,3,A,5.5,0.279,Gardnerella piotii,JCP8066,1A1
A4,3,A,6,0.318,Gardnerella piotii,JCP8066,1A1
A4,3,A,6.5,0.347,Gardnerella piotii,JCP8066,1A1
A4,3,A,7,0.372,Gardnerella piotii,JCP8066,1A1
